"","ID","Gene Symbol","ENTREZ_GENE_ID"
"9472","209986_at","LOC101929036 /// PAH","5053 /// 101929036"
"9473","209987_s_at","ASCL1","429"
"9474","209988_s_at","ASCL1","429"
"9475","209989_at","ZNF268","10795"
"9476","209990_s_at","GABBR2","9568"
"9477","209991_x_at","GABBR2","9568"
"9478","209992_at","PFKFB2","5208"
"9479","209993_at","ABCB1","5243"
"9480","209994_s_at","ABCB1 /// ABCB4","5243 /// 5244"
"9481","209995_s_at","TCL1A","8115"
"9482","209996_x_at","PCM1","5108"
"9483","209997_x_at","PCM1","5108"
"9484","209998_at","PIGO","84720"
"9485","209999_x_at","SOCS1","8651"
"9486","210000_s_at","SOCS1","8651"
"9487","210001_s_at","SOCS1","8651"
"9488","210002_at","GATA6","2627"
"9489","210004_at","OLR1","4973"
"9490","210005_at","GART","2618"
"9491","210006_at","ABHD14A /// ACY1","95 /// 25864"
"9492","210007_s_at","GPD2","2820"
"9493","210008_s_at","MRPS12","6183"
"9494","210009_s_at","GOSR2","9570"
"9495","210010_s_at","SLC25A1","6576"
"9496","210011_s_at","EWSR1","2130"
"9497","210012_s_at","EWSR1","2130"
"9498","210013_at","HPX","3263"
"9499","210014_x_at","IDH3B","3420"
"9500","210015_s_at","MAP2","4133"
"9501","210016_at","MYT1L","23040"
"9502","210017_at","MALT1","10892"
"9503","210018_x_at","MALT1","10892"
"9504","210019_at","CALML3","810"
"9505","210020_x_at","CALML3","810"
"9506","210021_s_at","CCNO","10309"
"9507","210022_at","PCGF1","84759"
"9508","210023_s_at","PCGF1","84759"
"9509","210024_s_at","UBE2E3","10477"
"9510","210025_s_at","CARD10","29775"
"9511","210026_s_at","CARD10","29775"
"9512","210027_s_at","APEX1","328"
"9513","210028_s_at","ORC3","23595"
"9514","210029_at","IDO1","3620"
"9515","210030_at",NA,NA
"9516","210031_at","CD247","919"
"9517","210032_s_at","SPAG6","9576"
"9518","210033_s_at","SPAG6","9576"
"9519","210034_s_at","RPL5 /// SNORD21","6083 /// 6125"
"9520","210035_s_at","RPL5 /// SNORA66 /// SNORD21","6083 /// 6125 /// 26782"
"9521","210036_s_at","KCNH2","3757"
"9522","210037_s_at","NOS2","4843"
"9523","210038_at","PRKCQ","5588"
"9524","210039_s_at","PRKCQ","5588"
"9525","210040_at","SLC12A5","57468"
"9526","210041_s_at","PGM3","5238"
"9527","210042_s_at","CTSZ","1522"
"9528","210043_at","FRMD8","83786"
"9529","210044_s_at","LYL1","4066"
"9530","210045_at","IDH2","3418"
"9531","210046_s_at","IDH2","3418"
"9532","210047_at","SLC11A2","4891"
"9533","210048_at","NAPG","8774"
"9534","210049_at","SERPINC1","462"
"9535","210050_at","TPI1","7167"
"9536","210051_at","RAPGEF3","10411"
"9537","210052_s_at","TPX2","22974"
"9538","210053_at","TAF5","6877"
"9539","210054_at","HAUS3","79441"
"9540","210055_at","TSHR","7253"
"9541","210056_at","RND1","27289"
"9542","210057_at","BOLA2 /// LOC101060386 /// SMG1","23049 /// 552900 /// 101060386"
"9543","210058_at","MAPK13","5603"
"9544","210059_s_at","MAPK13","5603"
"9545","210060_at","PDE6G","5148"
"9546","210061_at","ZNF589","51385"
"9547","210062_s_at","ZNF589","51385"
"9548","210063_at","SARDH","1757"
"9549","210064_s_at","UPK1B","7348"
"9550","210065_s_at","UPK1B","7348"
"9551","210066_s_at","AQP4","361"
"9552","210067_at","AQP4","361"
"9553","210068_s_at","AQP4","361"
"9554","210069_at","CHKB-CPT1B /// CPT1B","1375 /// 386593"
"9555","210070_s_at","CHKB-CPT1B /// CPT1B","1375 /// 386593"
"9556","210072_at","CCL19","6363"
"9557","210073_at","ST8SIA1","6489"
"9558","210074_at","CTSV","1515"
"9559","210075_at","MARCH2","51257"
"9560","210076_x_at","SERBP1","26135"
"9561","210077_s_at","SRSF5","6430"
"9562","210078_s_at","KCNAB1","7881"
"9563","210079_x_at","KCNAB1","7881"
"9564","210080_x_at","CELA3A","10136"
"9565","210081_at","AGER","177"
"9566","210082_at","ABCA4","24"
"9567","210083_at","SEMA7A","8482"
"9568","210084_x_at","TPSAB1","7177"
"9569","210085_s_at","ANXA9","8416"
"9570","210086_at","HR","55806"
"9571","210087_s_at","MPZL1","9019"
"9572","210088_x_at","MYL4","4635"
"9573","210089_s_at","LAMA4","3910"
"9574","210090_at","ARC","23237"
"9575","210091_s_at","DTNA","1837"
"9576","210092_at","MAGOH /// MAGOHB","4116 /// 55110"
"9577","210093_s_at","MAGOH /// MAGOHB","4116 /// 55110"
"9578","210094_s_at","PARD3","56288"
"9579","210095_s_at","IGFBP3","3486"
"9580","210096_at","CYP4B1","1580"
"9581","210097_s_at","NOL7","51406"
"9582","210098_s_at",NA,NA
"9583","210099_at","ABCA2","20"
"9584","210100_s_at","ABCA2","20"
"9585","210101_x_at","SH3GLB1","51100"
"9586","210102_at","VWA5A","4013"
"9587","210103_s_at","FOXA2","3170"
"9588","210104_at","MED6","10001"
"9589","210105_s_at","FYN","2534"
"9590","210106_at","BLOC1S1-RDH5 /// RDH5","5959 /// 100528022"
"9591","210107_at","CLCA1","1179"
"9592","210108_at","CACNA1D","776"
"9593","210109_at","SND1-IT1","27099"
"9594","210110_x_at","HNRNPH3","3189"
"9595","210111_s_at","KLHDC10","23008"
"9596","210112_at","HPS1","3257"
"9597","210113_s_at","NLRP1","22861"
"9598","210114_at","INVS","27130"
"9599","210115_at","RPL39L","116832"
"9600","210116_at","SH2D1A","4068"
"9601","210117_at","SPAG1","6674"
"9602","210118_s_at","IL1A","3552"
"9603","210119_at","KCNJ15","3772"
"9604","210120_s_at","RANBP3","8498"
"9605","210121_at","B3GALT2","8707"
"9606","210122_at","PRM2","5620"
"9607","210123_s_at","CHRFAM7A /// CHRNA7 /// LOC101929970 /// LOC101930361","1139 /// 89832 /// 101929970 /// 101930361"
"9608","210124_x_at","SEMA4F","10505"
"9609","210125_s_at","BANF1","8815"
"9610","210126_at","PSG9","5678"
"9611","210127_at","RAB6B","51560"
"9612","210128_s_at","LTB4R","1241"
"9613","210129_s_at","ARPC4 /// ARPC4-TTLL3 /// TTLL3","10093 /// 26140 /// 100526693"
"9614","210130_s_at","TM7SF2","7108"
"9615","210131_x_at","SDHC","6391"
"9616","210132_at","EFNA3","1944"
"9617","210133_at","CCL11","6356"
"9618","210134_x_at","SHOX2","6474"
"9619","210135_s_at","SHOX2","6474"
"9620","210136_at","MBP","4155"
"9621","210137_s_at","DCTD","1635"
"9622","210138_at","RGS20","8601"
"9623","210139_s_at","PMP22","5376"
"9624","210140_at","CST7","8530"
"9625","210141_s_at","INHA","3623"
"9626","210142_x_at","FLOT1","10211"
"9627","210143_at","ANXA10","11199"
"9628","210144_at","TBC1D22A","25771"
"9629","210145_at","PLA2G4A","5321"
"9630","210146_x_at","LILRB2","10288"
"9631","210147_at","ART3","419"
"9632","210148_at","HIPK3","10114"
"9633","210149_s_at","ATP5H","10476"
"9634","210150_s_at","LAMA5","3911"
"9635","210151_s_at","DYRK3","8444"
"9636","210152_at","LILRB4","11006"
"9637","210153_s_at","ME2","4200"
"9638","210154_at","ME2","4200"
"9639","210155_at","MYOC","4653"
"9640","210156_s_at","PCMT1","5110"
"9641","210157_at","URI1","8725"
"9642","210158_at","ERCC4","2072"
"9643","210159_s_at","TRIM31","11074"
"9644","210160_at","PAFAH1B2","5049"
"9645","210161_at",NA,NA
"9646","210162_s_at","NFATC1","4772"
"9647","210163_at","CXCL11","6373"
"9648","210164_at","GZMB","3002"
"9649","210165_at","DNASE1","1773"
"9650","210166_at","TLR5","7100"
"9651","210167_s_at","TEF","7008"
"9652","210168_at","C6","729"
"9653","210169_at","SEC14L5","9717"
"9654","210170_at","PDLIM3","27295"
"9655","210171_s_at","CREM","1390"
"9656","210172_at","SF1","7536"
"9657","210173_at","PTPRJ","5795"
"9658","210174_at","NR5A2","2494"
"9659","210175_at","GCFC2","6936"
"9660","210176_at","TLR1","7096"
"9661","210177_at","TRIM15","89870"
"9662","210178_x_at","SRSF10","10772"
"9663","210179_at","KCNJ13","3769"
"9664","210180_s_at","TRA2B","6434"
"9665","210181_s_at","CABP1","9478"
"9666","210182_at","CORT","1325"
"9667","210183_x_at","PNN","5411"
"9668","210184_at","ITGAX","3687"
"9669","210185_at","CACNB1","782"
"9670","210186_s_at","FKBP1A /// LOC101929368","2280 /// 101929368"
"9671","210187_at","FKBP1A /// LOC101929368","2280 /// 101929368"
"9672","210188_at","GABPA","2551"
"9673","210189_at","HSPA1L","3305"
"9674","210190_at","STX11","8676"
"9675","210191_s_at","PHTF1","10745"
"9676","210192_at","ATP8A1","10396"
"9677","210193_at","MOBP","4336"
"9678","210194_at","PLA2R1","22925"
"9679","210195_s_at","PSG1","5669"
"9680","210196_s_at","PSG1","5669"
"9681","210197_at","ITPK1","3705"
"9682","210198_s_at","PLP1","5354"
"9683","210199_at","CRYAA","1409"
"9684","210200_at","WWP2","11060"
"9685","210201_x_at","BIN1","274"
"9686","210202_s_at","BIN1","274"
"9687","210203_at","CNOT4","4850"
"9688","210204_s_at","CNOT4","4850"
"9689","210205_at","B3GALT4","8705"
"9690","210206_s_at","DDX11","1663"
"9691","210208_x_at","BAG6","7917"
"9692","210210_at","MPZL1","9019"
"9693","210211_s_at","HSP90AA1","3320"
"9694","210212_x_at","CMC4","100272147"
"9695","210213_s_at","EIF6","3692"
"9696","210214_s_at","BMPR2","659"
"9697","210215_at","TFR2","7036"
"9698","210216_x_at","RAD1","5810"
"9699","210218_s_at","SP100","6672"
"9700","210219_at","SP100","6672"
"9701","210220_at","FZD2","2535"
"9702","210221_at","CHRNA3","1136"
"9703","210222_s_at","RTN1","6252"
"9704","210223_s_at","MR1","3140"
"9705","210224_at","MR1","3140"
"9706","210225_x_at","LILRB3","11025"
"9707","210226_at","NR4A1","3164"
"9708","210227_at","DLGAP2","9228"
"9709","210228_at","CSF2","1437"
"9710","210229_s_at","CSF2","1437"
"9711","210230_at",NA,NA
"9712","210231_x_at","SET","6418"
"9713","210232_at","CDC42","998"
"9714","210233_at","IL1RAP","3556"
"9715","210234_at","GRM4","2914"
"9716","210235_s_at","PPFIA1","8500"
"9717","210236_at","PPFIA1","8500"
"9718","210237_at","ARTN","9048"
"9719","210239_at","IRX5","10265"
"9720","210240_s_at","CDKN2D","1032"
"9721","210241_s_at","TP53TG1","11257"
"9722","210242_x_at","ST20","400410"
"9723","210243_s_at","B4GALT3","8703"
"9724","210244_at","CAMP","820"
"9725","210245_at","ABCC8","6833"
"9726","210246_s_at","ABCC8","6833"
"9727","210247_at","SYN2","6854"
"9728","210248_at","WNT7A","7476"
"9729","210249_s_at","NCOA1","8648"
"9730","210250_x_at","ADSL","158"
"9731","210251_s_at","RUFY3","22902"
"9732","210252_s_at","MADD","8567"
"9733","210253_at","HTATIP2","10553"
"9734","210254_at","MS4A3","932"
"9735","210255_at","RAD51B","5890"
"9736","210256_s_at","PIP5K1A","8394"
"9737","210257_x_at","CUL4B","8450"
"9738","210258_at","RGS13","6003"
"9739","210259_s_at","DLX4","1748"
"9740","210260_s_at","TNFAIP8","25816"
"9741","210261_at","KCNK2","3776"
"9742","210262_at","CRISP2","7180"
"9743","210263_at","KCNF1","3754"
"9744","210264_at","GPR35","2859"
"9745","210265_x_at","POU5F1P3","642559"
"9746","210266_s_at","TRIM33","51592"
"9747","210267_at","NIPAL3","57185"
"9748","210268_at","NFX1","4799"
"9749","210269_s_at","AKAP17A","8227"
"9750","210270_at","RGS6","9628"
"9751","210271_at","NEUROD2","4761"
"9752","210272_at","CYP2B7P","1556"
"9753","210273_at","PCDH7","5099"
"9754","210274_at","MAGEA8","4107"
"9755","210275_s_at","ZFAND5","7763"
"9756","210276_s_at","NOL12 /// TRIOBP","11078 /// 79159"
"9757","210277_at","AP4S1","11154"
"9758","210278_s_at","AP4S1","11154"
"9759","210279_at","GPR18","2841"
"9760","210280_at","MPZ","4359"
"9761","210281_s_at","ZMYM2","7750"
"9762","210282_at","ZMYM2","7750"
"9763","210283_x_at","PAIP1","10605"
"9764","210284_s_at","TAB2","23118"
"9765","210285_x_at","WTAP","9589"
"9766","210286_s_at","SLC4A7","9497"
"9767","210287_s_at","FLT1","2321"
"9768","210288_at","KLRG1","10219"
"9769","210289_at","NAT8 /// NAT8B","9027 /// 51471"
"9770","210290_at","ZNF174","7727"
"9771","210291_s_at","ZNF174","7727"
"9772","210292_s_at","PCDH11X /// PCDH11Y","27328 /// 83259"
"9773","210293_s_at","SEC23B","10483"
"9774","210294_at","TAPBP","6892"
"9775","210295_at","MAGEA10","4109"
"9776","210296_s_at","PEX2","5828"
"9777","210297_s_at","MSMB","4477"
"9778","210298_x_at","FHL1","2273"
"9779","210299_s_at","FHL1","2273"
"9780","210300_at","REM1","28954"
"9781","210301_at","XDH","7498"
"9782","210302_s_at","MAB21L2","10586"
"9783","210303_at","MAB21L2","10586"
"9784","210304_at","PDE6B","5158"
"9785","210305_at","PDE4DIP","9659"
"9786","210306_at","L3MBTL1","26013"
"9787","210307_s_at","KLHL25","64410"
"9788","210309_at","RECQL5","9400"
"9789","210310_s_at","FGF5","2250"
"9790","210311_at","FGF5","2250"
"9791","210312_s_at","IFT20","90410"
"9792","210313_at","LILRA4","23547"
"9793","210314_x_at","TNFSF13","8741"
"9794","210315_at","SYN2","6854"
"9795","210316_at","FLT4","2324"
"9796","210317_s_at","YWHAE","7531"
"9797","210318_at","RBP3","5949"
"9798","210319_x_at","MSX2","4488"
"9799","210320_s_at","DDX52","11056"
"9800","210321_at","GZMH","2999"
"9801","210322_x_at","UTY","7404"
"9802","210323_at","TEKT2","27285"
"9803","210324_at","C8G","733"
"9804","210325_at","CD1A","909"
"9805","210326_at","AGXT","189"
"9806","210327_s_at","AGXT","189"
"9807","210328_at","GNMT","27232"
"9808","210329_s_at","SGCD","6444"
"9809","210330_at","SGCD","6444"
"9810","210331_at","HECW1","23072"
"9811","210332_at","ACHE","43"
"9812","210333_at","NR5A1","2516"
"9813","210334_x_at","BIRC5","332"
"9814","210335_at","RASSF9","9182"
"9815","210336_x_at","MZF1","7593"
"9816","210337_s_at","ACLY","47"
"9817","210338_s_at","HSPA8 /// SNORD14C /// SNORD14D","3312 /// 85389 /// 85390"
"9818","210339_s_at","KLK2","3817"
"9819","210340_s_at","CSF2RA","1438"
"9820","210341_at","MYT1","4661"
"9821","210342_s_at","TPO","7173"
"9822","210343_s_at","SLC22A6","9356"
"9823","210344_at","OSBPL7","114881"
"9824","210345_s_at","DNAH9","1770"
"9825","210346_s_at","CLK4","57396"
"9826","210347_s_at","BCL11A","53335"
"9827","210348_at","SEPT4","5414"
"9828","210349_at","CAMK4","814"
"9829","210350_x_at","ING1","3621"
"9830","210352_at","BRD8","10902"
"9831","210353_s_at","SLC6A2","6530"
"9832","210354_at","IFNG","3458"
"9833","210355_at","PTHLH","5744"
"9834","210356_x_at","MS4A1","931"
"9835","210357_s_at","SMOX","54498"
"9836","210358_x_at","GATA2","2624"
"9837","210359_at","MTSS1","9788"
"9838","210360_s_at","MTSS1","9788"
"9839","210361_s_at","ELF2","1998"
"9840","210362_x_at","PML","5371"
"9841","210363_s_at","SCN2B","6327"
"9842","210364_at","SCN2B","6327"
"9843","210365_at","LOC100506403 /// LOC101928269 /// RUNX1","861 /// 100506403 /// 101928269"
"9844","210366_at","SLCO1B1","10599"
"9845","210367_s_at","PTGES","9536"
"9846","210368_at","PCDHGA8","9708"
"9847","210369_at","SWAP70","23075"
"9848","210370_s_at","LY9","4063"
"9849","210371_s_at","RBBP4","5928"
"9850","210372_s_at","TPD52L1","7164"
"9851","210373_at","NPRL2","10641"
"9852","210374_x_at","PTGER3","5733"
"9853","210375_at","PTGER3","5733"
"9854","210376_x_at","ELK1","2002"
"9855","210377_at","ACSM3","6296"
"9856","210378_s_at","SSNA1","8636"
"9857","210379_s_at","TLK1","9874"
"9858","210380_s_at","CACNA1G","8913"
"9859","210381_s_at","CCKBR","887"
"9860","210382_at","SCTR","6344"
"9861","210383_at","SCN1A","6323"
"9862","210384_at","PRMT2","3275"
"9863","210385_s_at","ERAP1","51752"
"9864","210386_s_at","MTX1","4580"
"9865","210387_at","HIST1H2BG /// HIST1H2BJ","8339 /// 8970"
"9866","210388_at","PLCB2","5330"
"9867","210389_x_at","TUBD1","51174"
"9868","210390_s_at","CCL15 /// CCL15-CCL14","6359 /// 348249"
"9869","210391_at","NR6A1","2649"
"9870","210392_x_at","NR6A1","2649"
"9871","210393_at","LGR5","8549"
"9872","210394_x_at","SSX4 /// SSX4B","6759 /// 548313"
"9873","210395_x_at","MYL4","4635"
"9874","210396_s_at","BOLA2 /// SMG1P2 /// SMG1P5","440354 /// 552900 /// 595101"
"9875","210397_at","DEFB1","1672"
"9876","210398_x_at","FUT6","2528"
"9877","210399_x_at","FUT6","2528"
"9878","210400_at","GRIN2C","2905"
"9879","210401_at","P2RX1","5023"
"9880","210402_at","KCNJ1","3758"
"9881","210403_s_at","KCNJ1","3758"
"9882","210404_x_at","CAMK2B","816"
"9883","210405_x_at","TNFRSF10B","8795"
"9884","210406_s_at","RAB6A /// RAB6C /// WTH3DI","5870 /// 84084 /// 150786"
"9885","210407_at","PPM1A","5494"
"9886","210408_s_at","CPNE6","9362"
"9887","210409_at","MLLT4-AS1","653483"
"9888","210410_s_at","MSH5 /// MSH5-SAPCD1 /// SAPCD1","4439 /// 401251 /// 100532732"
"9889","210411_s_at","GRIN2B","2904"
"9890","210412_at","GRIN2B","2904"
"9891","210413_x_at","SERPINB3 /// SERPINB4","6317 /// 6318"
"9892","210414_at","FLRT1","23769"
"9893","210415_s_at","ODF2","4957"
"9894","210416_s_at","CHEK2","11200"
"9895","210417_s_at","PI4KB","5298"
"9896","210418_s_at","IDH3B","3420"
"9897","210419_at","BARX2","8538"
"9898","210420_at","SLC24A1","9187"
"9899","210421_s_at","SLC24A1","9187"
"9900","210422_x_at","SLC11A1","6556"
"9901","210423_s_at","SLC11A1","6556"
"9902","210424_s_at","GOLGA8A /// GOLGA8B /// LOC101930583","23015 /// 440270 /// 101930583"
"9903","210425_x_at","GOLGA8A /// GOLGA8B /// LOC101930583","23015 /// 440270 /// 101930583"
"9904","210426_x_at","RORA","6095"
"9905","210427_x_at","ANXA2","302"
"9906","210428_s_at","HGS","9146"
"9907","210429_at","RHD","6007"
"9908","210430_x_at","RHD","6007"
"9909","210431_at","ALPPL2","251"
"9910","210432_s_at","SCN3A","6328"
"9911","210433_at","POFUT1","23509"
"9912","210434_x_at","JTB","10899"
"9913","210435_at","ARL17A /// ARL17B","51326 /// 100506084"
"9914","210436_at","CCT8","10694"
"9915","210437_at","MAGEA9 /// MAGEA9B","4108 /// 728269"
"9916","210438_x_at","TROVE2","6738"
"9917","210439_at","ICOS","29851"
"9918","210440_s_at","CDC14A","8556"
"9919","210441_at","CDC14A","8556"
"9920","210442_at","IL1RL1","9173"
"9921","210443_x_at","OGFR","11054"
"9922","210444_at","NPY6R","4888"
"9923","210445_at","FABP6","2172"
"9924","210446_at","GATA1","2623"
"9925","210447_at","GLUD2","2747"
"9926","210448_s_at","P2RX5","5026"
"9927","210449_x_at","MAPK14","1432"
"9928","210450_at","IGHV5-78","28387"
"9929","210451_at","PKLR","5313"
"9930","210452_x_at","CYP4F2","8529"
"9931","210453_x_at","ATP5L","10632"
"9932","210454_s_at","KCNJ6","3763"
"9933","210455_at","R3HCC1L","27291"
"9934","210456_at","PCYT1B","9468"
"9935","210457_x_at","HMGA1","3159"
"9936","210458_s_at","TANK","10010"
"9937","210459_at","PSMD4","5710"
"9938","210460_s_at","PSMD4","5710"
"9939","210461_s_at","ABLIM1","3983"
"9940","210462_at","BLZF1","8548"
"9941","210463_x_at","TRMT1","55621"
"9942","210464_at","LINC00588","26138"
"9943","210465_s_at","SNAPC3","6619"
"9944","210466_s_at","SERBP1","26135"
"9945","210467_x_at","MAGEA12","4111"
"9946","210469_at","DLG5","9231"
"9947","210470_x_at","NONO","4841"
"9948","210471_s_at","KCNAB1","7881"
"9949","210472_at","MT1G","4495"
"9950","210473_s_at","GPR125","166647"
"9951","210474_s_at","CDK11A /// CDK11B","984 /// 728642"
"9952","210475_at","POU3F1","5453"
"9953","210476_s_at","PRLR","5618"
"9954","210477_x_at","MAPK8","5599"
"9955","210479_s_at","RORA","6095"
"9956","210480_s_at","MYO6","4646"
"9957","210481_s_at","CLEC4M","10332"
"9958","210482_x_at","MAP2K5","5607"
"9959","210483_at","LOC254896 /// TNFRSF10C","8794 /// 254896"
"9960","210484_s_at","LOC254896 /// TNFRSF10C","8794 /// 254896"
"9961","210486_at","ANKMY1","51281"
"9962","210487_at","DNTT","1791"
"9963","210491_at",NA,NA
"9964","210492_at","LOC101928198 /// MFAP3L","9848 /// 101928198"
"9965","210493_s_at","LOC101928198 /// MFAP3L","9848 /// 101928198"
"9966","210495_x_at","FN1","2335"
"9967","210496_at","NAG18","57051"
"9968","210497_x_at","SSX2 /// SSX2B","6757 /// 727837"
"9969","210498_at","CLTC","1213"
"9970","210499_s_at","PQBP1","10084"
"9971","210500_at",NA,NA
"9972","210501_x_at","EIF3K","27335"
"9973","210502_s_at","PPIE","10450"
"9974","210503_at","MAGEA11","4110"
"9975","210504_at","KLF1","10661"
"9976","210505_at","ADH7","131"
